Amount,Transaction_type,Device_type,Location,Is_foreign,Is_high_risk_country,Previous_fraud,Is_fraud
8195.02,Transfer,Mobile,Mumbai,1,0,0,0
90289.96,Transfer,Mobile,Kolkata,0,0,1,0
38815.57,Online,POS,Chennai,0,0,0,0
71795.86,Online,POS,Bangalore,1,0,0,1
25095.81,Online,POS,Mumbai,1,1,0,1
71079.74,Online,POS,Hyderabad,0,0,1,0
5812.72,POS,Mobile,Mumbai,1,0,1,0
41251.17,ATM,ATM,Pune,1,1,1,1
23774.2,Transfer,POS,Delhi,1,0,1,0
71762.54,Online,Mobile,Ahmedabad,0,0,0,0
5722.22,Transfer,Web,Ahmedabad,1,0,0,0
85182.32,ATM,POS,Hyderabad,0,0,0,0
60265.71,Online,Web,Pune,0,0,1,0
84600.93,Transfer,POS,Pune,0,0,1,0
61527.15,Online,POS,Mumbai,0,0,1,0
5665.12,Online,ATM,Mumbai,1,1,1,1
4272.16,ATM,Web,Ahmedabad,0,0,0,0
89357.75,Online,Web,Bangalore,1,0,0,1
96801.83,ATM,Mobile,Bangalore,0,0,0,0
75109.78,Transfer,ATM,Delhi,1,0,1,1
60661.41,ATM,Web,Hyderabad,1,1,0,1
74766,Online,POS,Bangalore,1,0,0,1
82749.04,POS,Mobile,Mumbai,0,0,1,1
36530.15,POS,Mobile,Bangalore,1,0,0,0
36132.55,ATM,ATM,Delhi,0,0,1,0
99496.93,Transfer,Mobile,Ahmedabad,0,0,1,0
32247.74,POS,ATM,Bangalore,0,0,0,0
80425.82,POS,POS,Pune,1,0,1,1
76753.82,Online,Mobile,Kolkata,1,0,1,1
19229.84,Online,ATM,Ahmedabad,0,0,0,0
61458.45,POS,POS,Bangalore,0,0,0,0
3407.24,ATM,Web,Mumbai,0,0,0,0
95461.97,Online,POS,Chennai,1,0,0,1
44914.12,Online,ATM,Ahmedabad,0,0,1,1
38889.87,ATM,POS,Chennai,1,0,0,0
61779.83,POS,ATM,Ahmedabad,1,0,0,1
55138.06,Online,POS,Pune,1,0,0,1
47880.61,ATM,Web,Ahmedabad,1,0,0,0
57445.27,Online,Mobile,Kolkata,1,0,0,1
81987.31,Transfer,POS,Hyderabad,1,0,1,1
12040.43,ATM,Web,Pune,0,0,0,0
47715.8,Online,POS,Hyderabad,1,0,1,1
9538.91,ATM,POS,Mumbai,0,0,0,0
80619.24,Transfer,Mobile,Pune,0,0,1,0
32065.91,Online,Web,Bangalore,0,0,1,0
9600.63,Online,Web,Pune,0,0,1,0
68449.96,POS,POS,Kolkata,1,0,0,1
35755.31,Online,Mobile,Delhi,1,0,1,0
93450.43,POS,POS,Chennai,1,0,1,1
66084.8,ATM,ATM,Mumbai,0,0,0,0
26510.4,Online,POS,Kolkata,0,0,0,0
85685.89,Transfer,POS,Kolkata,0,0,0,0
19778.36,Online,Mobile,Chennai,1,0,0,0
90335.05,ATM,Mobile,Mumbai,0,0,1,1
53769.79,ATM,POS,Kolkata,0,0,1,1
80258.08,Transfer,ATM,Ahmedabad,0,0,1,0
87085.21,POS,Mobile,Kolkata,1,1,0,1
23899.58,Online,POS,Chennai,0,0,0,0
85754.55,Transfer,ATM,Ahmedabad,1,0,0,1
35815.15,Online,Web,Bangalore,0,0,0,0
11231.34,Online,Web,Mumbai,1,0,0,0
15906.04,POS,Web,Pune,0,0,1,0
46685.93,POS,ATM,Mumbai,1,0,1,0
56308.95,ATM,POS,Bangalore,1,0,1,1
37022.26,POS,Mobile,Kolkata,1,0,0,0
82644.39,ATM,Mobile,Pune,0,0,0,0
57764.67,Transfer,Web,Pune,0,0,1,0
87390.49,Online,ATM,Delhi,0,0,1,0
87507.58,Transfer,ATM,Bangalore,1,1,0,1
63802.19,ATM,ATM,Delhi,0,0,1,1
12125.14,POS,ATM,Chennai,1,1,1,1
54181.11,ATM,POS,Kolkata,0,0,1,0
51977.58,Transfer,POS,Bangalore,1,0,0,1
79863.61,Online,Web,Kolkata,0,0,1,0
79802.9,Transfer,ATM,Pune,0,0,0,0
82773.46,Online,Web,Delhi,1,0,0,1
85686.19,ATM,ATM,Bangalore,1,1,0,1
21696.91,Transfer,Web,Chennai,1,0,1,0
23768.18,ATM,POS,Pune,0,0,1,0
60393.02,ATM,Mobile,Bangalore,1,1,0,1
26092.48,Transfer,Web,Ahmedabad,1,0,1,1
78497.36,ATM,Mobile,Chennai,1,0,1,1
54303.63,Transfer,Web,Delhi,1,0,0,1
69962.41,Online,Web,Delhi,0,0,0,0
47046.89,POS,Mobile,Delhi,0,0,1,0
88807.02,POS,Web,Hyderabad,0,0,0,0
10227,Transfer,Mobile,Ahmedabad,0,0,1,1
5536.99,POS,Mobile,Mumbai,1,0,1,1
27516.54,Transfer,POS,Delhi,1,0,1,0
33242.37,Transfer,Mobile,Mumbai,0,0,0,0
10786.23,ATM,ATM,Bangalore,0,0,1,0
22578.91,ATM,Mobile,Bangalore,0,0,0,0
4113.24,Online,Mobile,Hyderabad,0,0,0,0
90733.46,Online,Web,Kolkata,1,1,1,1
12533.61,Online,ATM,Pune,0,0,1,0
90877.15,POS,ATM,Mumbai,0,0,0,0
92523.62,Transfer,POS,Delhi,1,0,1,1
98162.89,POS,POS,Pune,0,0,0,0
8817.49,ATM,Web,Hyderabad,0,0,1,1
6222.63,POS,Mobile,Hyderabad,1,0,0,0
39874.92,Transfer,Mobile,Mumbai,1,0,1,0
58854,POS,POS,Pune,0,0,1,0
94435.8,Online,ATM,Bangalore,0,0,1,0
1257.82,ATM,ATM,Kolkata,1,0,0,0
13688.57,Online,Web,Delhi,0,0,1,0
95344.87,POS,Mobile,Chennai,1,0,0,1
12142.14,POS,Mobile,Bangalore,0,0,1,0
15725.44,ATM,Web,Chennai,0,0,0,0
60931.51,ATM,ATM,Hyderabad,0,0,0,0
74278.53,Transfer,Mobile,Kolkata,1,0,0,1
62624.23,ATM,Web,Kolkata,1,0,0,1
97342.93,ATM,Mobile,Kolkata,1,0,0,1
33118.6,POS,ATM,Mumbai,1,1,0,1
94856.94,Transfer,POS,Pune,0,0,1,0
20814.53,POS,ATM,Kolkata,0,0,0,0
55175.65,ATM,ATM,Kolkata,1,0,1,1
64084.09,Transfer,Web,Bangalore,1,0,1,1
25628.59,Transfer,Web,Chennai,1,0,0,0
42501.29,Online,POS,Pune,0,0,1,0
40914.13,ATM,POS,Pune,1,0,1,0
25230.74,ATM,Web,Ahmedabad,0,0,0,0
21909.89,POS,ATM,Kolkata,1,1,0,1
19816.23,POS,ATM,Pune,0,0,1,0
14349.69,POS,ATM,Mumbai,0,0,0,0
80734.67,Online,ATM,Hyderabad,0,0,1,0
73250.23,Transfer,POS,Pune,0,0,1,1
32027.69,ATM,POS,Delhi,0,0,0,0
21121.57,Transfer,Web,Hyderabad,0,0,0,0
56678.98,POS,Web,Bangalore,1,0,0,1
56881.03,ATM,Mobile,Chennai,0,0,0,0
80911.02,ATM,Mobile,Ahmedabad,1,1,0,1
48541.07,ATM,Web,Chennai,0,0,0,0
5992.66,ATM,ATM,Kolkata,0,0,0,0
44861.72,Transfer,POS,Chennai,1,0,1,0
50724.9,Transfer,Mobile,Kolkata,1,0,0,1
69646.51,POS,Web,Hyderabad,1,0,0,1
66131.03,POS,Mobile,Pune,1,0,0,1
23561.14,Online,ATM,Hyderabad,1,0,0,0
64861.78,Transfer,ATM,Chennai,0,0,0,0
96037.94,Transfer,Mobile,Pune,0,0,1,1
37447.45,Online,POS,Bangalore,1,0,1,0
81929.23,ATM,POS,Pune,1,0,1,1
45610.93,ATM,POS,Mumbai,1,1,0,1
33231.98,ATM,ATM,Delhi,1,0,0,0
11678.44,ATM,ATM,Bangalore,1,0,1,0
15237.22,ATM,Web,Bangalore,1,0,0,0
77521.87,Transfer,Mobile,Chennai,1,0,0,1
31873.79,POS,Web,Bangalore,0,0,0,0
69283.21,Online,ATM,Mumbai,0,0,1,1
95798.15,ATM,ATM,Mumbai,0,0,0,0
92871.01,Transfer,ATM,Bangalore,0,0,1,1
21762.76,Transfer,Web,Hyderabad,1,1,1,1
62547,POS,Mobile,Pune,1,1,1,1
42398.18,Transfer,Web,Bangalore,1,0,0,0
76611.7,POS,POS,Bangalore,0,0,0,0
31251.76,Online,Web,Delhi,1,0,1,0
77585.63,ATM,ATM,Chennai,1,1,1,1
86920.41,POS,Mobile,Kolkata,0,0,0,0
77694.94,POS,Mobile,Hyderabad,0,0,1,0
76899.68,Transfer,Web,Bangalore,1,0,0,1
47014.74,ATM,Mobile,Mumbai,0,0,0,0
25224.57,ATM,POS,Mumbai,1,1,0,1
16697.35,Online,Web,Chennai,1,0,1,0
12064.28,Online,ATM,Pune,1,0,1,0
34734.15,Online,Mobile,Mumbai,1,0,1,1
42401.5,ATM,ATM,Mumbai,1,0,0,0
71048.86,POS,ATM,Chennai,1,0,1,1
83242.91,POS,Web,Kolkata,1,0,0,1
33343.12,Transfer,POS,Mumbai,1,0,1,0
30876.86,Online,POS,Delhi,1,1,0,1
17049.52,ATM,ATM,Pune,1,0,0,0
52135.21,ATM,ATM,Chennai,0,0,1,0
16883.11,POS,Mobile,Hyderabad,0,0,0,0
50440.62,POS,Web,Bangalore,1,0,0,1
28767.49,POS,ATM,Pune,1,0,1,0
68730.77,Transfer,Web,Mumbai,0,0,1,0
24094.86,POS,POS,Mumbai,1,0,0,0
18068.62,Online,Web,Bangalore,0,0,0,0
7761.44,Transfer,ATM,Chennai,0,0,1,0
45873.2,POS,Web,Delhi,0,0,0,0
32972.39,ATM,Web,Pune,0,0,0,0
82598.92,ATM,Mobile,Kolkata,0,0,0,0
55667.67,ATM,POS,Pune,1,0,0,1
22254.79,ATM,POS,Mumbai,1,0,1,0
53685.71,Transfer,Mobile,Kolkata,1,0,0,1
90987.93,Transfer,Mobile,Chennai,0,0,1,0
61156.64,Online,ATM,Bangalore,1,0,0,1
25254.97,Transfer,POS,Chennai,0,0,0,0
605.45,ATM,Mobile,Ahmedabad,1,0,1,1
93435.86,POS,Web,Bangalore,0,0,0,0
25978.37,Transfer,Web,Chennai,1,0,0,0
2421.75,Transfer,Mobile,Delhi,0,0,0,0
48279.83,Transfer,Web,Chennai,0,0,1,0
21342.13,Transfer,POS,Chennai,0,0,0,0
17957.78,POS,ATM,Ahmedabad,1,0,0,0
75532.3,Transfer,ATM,Hyderabad,0,0,0,0
23579.47,POS,Web,Delhi,0,0,1,1
83130.34,ATM,Web,Kolkata,0,0,1,0
71585.89,ATM,POS,Chennai,0,0,1,1
98511.79,Online,Web,Hyderabad,1,0,0,1
979.62,ATM,Mobile,Bangalore,0,0,0,0
62175.14,ATM,Mobile,Bangalore,0,0,1,0
47669.29,POS,Web,Kolkata,1,0,0,0
28459.15,Online,Mobile,Mumbai,0,0,1,0
67647.61,POS,ATM,Hyderabad,1,1,1,1
46385.27,ATM,ATM,Mumbai,0,0,1,0
65779.81,POS,Web,Hyderabad,1,0,1,1
20080.97,ATM,ATM,Chennai,1,0,1,0
7499.4,POS,Mobile,Kolkata,1,0,1,0
87714.25,Online,ATM,Bangalore,1,0,0,1
41840.54,POS,ATM,Ahmedabad,1,0,1,0
18144.69,Transfer,ATM,Pune,1,0,0,0
4749.18,POS,POS,Mumbai,0,0,1,0
78058.11,Transfer,ATM,Mumbai,0,0,0,0
89308.64,Online,Mobile,Chennai,0,0,1,0
96733.37,Transfer,POS,Bangalore,0,0,0,0
74317.76,Transfer,ATM,Chennai,0,0,1,1
38607.81,ATM,ATM,Pune,0,0,1,1
39438.03,Transfer,ATM,Delhi,0,0,0,0
95069.54,ATM,Web,Hyderabad,1,0,0,1
50664.97,Online,ATM,Pune,1,0,0,1
72666.35,POS,POS,Delhi,1,1,0,1
66153.83,Transfer,Mobile,Ahmedabad,0,0,1,0
52601.13,Transfer,Web,Bangalore,0,0,0,0
39002.64,Transfer,POS,Mumbai,1,0,1,0
39107.08,Online,Mobile,Bangalore,0,0,0,0
70762.01,Transfer,POS,Delhi,0,0,1,0
86609.21,ATM,Mobile,Bangalore,0,0,1,1
15622.08,Online,Mobile,Pune,1,0,1,1
34914.64,POS,Mobile,Bangalore,1,0,0,0
83381.59,Online,Web,Mumbai,0,0,1,0
10074.1,Transfer,Mobile,Delhi,0,0,0,0
22892.54,Online,POS,Ahmedabad,0,0,0,0
92953.03,Transfer,Web,Hyderabad,1,0,0,1
27988.16,ATM,Web,Mumbai,1,0,0,0
3035.94,Online,ATM,Mumbai,0,0,0,0
42082.97,POS,ATM,Kolkata,1,0,1,0
27906.89,POS,ATM,Bangalore,0,0,0,0
63708.2,POS,Web,Pune,0,0,1,0
14364.59,Transfer,Mobile,Mumbai,1,0,1,1
73075.9,Online,Mobile,Chennai,0,0,0,0
33355.33,ATM,POS,Hyderabad,0,0,0,0
19474.63,Transfer,POS,Ahmedabad,1,0,0,0
16669.35,ATM,POS,Ahmedabad,0,0,1,1
97203.54,POS,POS,Ahmedabad,0,0,1,1
945.44,Online,POS,Kolkata,1,1,1,1
74522.54,Transfer,Web,Ahmedabad,1,1,0,1
64852.56,Transfer,Mobile,Kolkata,0,0,1,0
27909,Online,Mobile,Mumbai,0,0,1,1
49623.84,ATM,POS,Ahmedabad,0,0,0,0
71806.79,POS,ATM,Bangalore,1,0,1,1
2480.4,Transfer,ATM,Ahmedabad,1,0,1,0
4149.61,Transfer,POS,Hyderabad,1,0,1,0
21556.97,Online,ATM,Bangalore,0,0,0,0
32913.01,Transfer,Web,Pune,1,0,0,0
19860.02,ATM,ATM,Chennai,1,0,0,0
83098.79,Transfer,Web,Kolkata,1,0,1,1
42828.33,Transfer,ATM,Mumbai,1,1,0,1
14007.13,ATM,Web,Chennai,1,0,0,0
88868.85,POS,ATM,Kolkata,0,0,1,1
70872.15,Transfer,Mobile,Kolkata,1,0,0,1
61007.44,ATM,ATM,Bangalore,1,0,1,1
76539.5,Transfer,POS,Chennai,0,0,0,0
86602.71,ATM,Web,Mumbai,0,0,0,0
49973.24,Online,POS,Kolkata,1,0,0,0
21414.05,Transfer,Mobile,Chennai,1,0,0,0
82301.03,POS,Web,Chennai,0,0,0,0
27898.71,ATM,Mobile,Mumbai,1,0,0,0
55713.36,Transfer,Web,Mumbai,1,0,1,1
80578.08,Transfer,Mobile,Delhi,0,0,0,0
94061.76,Online,Web,Mumbai,1,0,1,1
82604.49,ATM,Web,Bangalore,0,0,1,1
70386.47,Online,Web,Pune,1,0,1,1
12939.41,ATM,POS,Kolkata,1,0,0,0
31125.63,Transfer,ATM,Bangalore,0,0,1,0
25911.36,Online,ATM,Bangalore,1,0,0,0
95281,Transfer,ATM,Kolkata,0,0,0,0
71929.02,POS,POS,Bangalore,1,0,0,1
90464.53,Transfer,POS,Mumbai,0,0,0,0
10317.21,Online,Web,Kolkata,1,1,1,1
54851.95,POS,POS,Bangalore,0,0,0,0
91049.87,Transfer,ATM,Chennai,0,0,1,0
27916.66,POS,Web,Pune,0,0,1,0
82486.81,POS,ATM,Pune,0,0,1,0
20019.4,POS,Mobile,Kolkata,0,0,0,0
87466.7,POS,Mobile,Delhi,0,0,0,0
1610.58,POS,Mobile,Bangalore,1,1,0,1
26532.13,POS,POS,Kolkata,1,0,1,1
77489.53,Transfer,ATM,Delhi,0,0,1,1
20279.7,Transfer,POS,Kolkata,1,0,1,0
12484.97,ATM,POS,Chennai,1,0,1,0
94687.04,ATM,ATM,Kolkata,0,0,0,0
12093.41,Online,Web,Ahmedabad,1,0,1,0
68986.1,POS,ATM,Pune,0,0,0,0
42500.58,ATM,ATM,Hyderabad,0,0,1,0
10924.62,POS,Web,Delhi,1,0,0,0
16094.82,POS,POS,Kolkata,0,0,0,0
73562.28,Transfer,POS,Bangalore,1,0,0,1
34529.9,Online,ATM,Mumbai,1,0,0,0
48542.77,Online,Web,Delhi,0,0,1,0
38688.32,Online,POS,Mumbai,1,1,1,1
25331.33,POS,Mobile,Bangalore,0,0,0,0
52149.29,Transfer,Web,Mumbai,1,0,1,1
91872.58,Transfer,Web,Mumbai,1,0,0,1
80910.72,Online,ATM,Delhi,1,0,0,1
43065.95,POS,Web,Bangalore,1,0,0,0
50834.12,ATM,Mobile,Mumbai,1,0,1,1
13058.72,Transfer,Mobile,Delhi,0,0,1,0
79345.5,POS,ATM,Delhi,0,0,1,1
7102.86,Transfer,Mobile,Pune,0,0,1,1
74861.49,Transfer,Mobile,Mumbai,0,0,0,0
36213.9,POS,POS,Ahmedabad,1,0,0,0
12054.53,Transfer,Mobile,Chennai,0,0,1,0
29784.85,Transfer,ATM,Pune,1,0,1,0
71717.33,POS,Mobile,Hyderabad,1,0,1,1
18997.9,ATM,Mobile,Chennai,0,0,0,0
80577.53,Online,ATM,Delhi,1,0,1,1
93875.25,Transfer,POS,Pune,1,0,1,1
93292,ATM,ATM,Chennai,0,0,1,1
54197.07,ATM,POS,Mumbai,1,0,0,1
83027.36,POS,Web,Hyderabad,1,0,1,1
94087.05,ATM,Web,Kolkata,1,0,1,1
41734.68,ATM,POS,Ahmedabad,0,0,0,0
65743.15,POS,Web,Mumbai,1,1,0,1
27149.92,ATM,ATM,Mumbai,0,0,0,0
83485.86,ATM,POS,Delhi,1,0,1,1
98580.29,Transfer,POS,Mumbai,1,0,1,1
56466.98,POS,Mobile,Kolkata,0,0,0,0
57856.25,Online,ATM,Kolkata,0,0,0,0
73995.05,Online,POS,Ahmedabad,1,0,1,1
48550.95,Online,Mobile,Hyderabad,0,0,1,1
44192.19,Transfer,POS,Delhi,0,0,1,0
50979.61,Online,ATM,Hyderabad,0,0,0,0
45174.81,Transfer,ATM,Kolkata,1,0,0,0
33430.62,Online,POS,Delhi,0,0,0,0
25903.68,Online,POS,Bangalore,0,0,1,0
4873.55,ATM,ATM,Delhi,1,0,0,0
8958.4,Online,Mobile,Pune,1,1,0,1
64502.4,Transfer,Mobile,Pune,1,0,0,1
52677.31,ATM,ATM,Mumbai,0,0,1,0
97698.35,ATM,Mobile,Hyderabad,1,0,1,1
24149.19,POS,Mobile,Chennai,1,0,0,0
42896.53,ATM,ATM,Kolkata,1,0,1,0
62825.71,Transfer,ATM,Pune,0,0,0,0
39056.67,ATM,Web,Pune,1,0,0,0
90932.47,ATM,POS,Pune,1,0,1,1
4412.38,Transfer,POS,Kolkata,0,0,1,0
74834.66,Transfer,Mobile,Ahmedabad,0,0,0,0
37495.99,Transfer,POS,Hyderabad,0,0,0,0
56640.78,Online,Mobile,Bangalore,1,0,0,1
74929,Transfer,Mobile,Ahmedabad,1,0,0,1
39978.91,Online,ATM,Kolkata,1,1,0,1
11781.63,POS,Mobile,Bangalore,0,0,1,0
5348.27,ATM,ATM,Pune,0,0,1,0
24149.73,ATM,POS,Bangalore,1,0,1,0
12496.92,Transfer,Web,Bangalore,0,0,1,0
95793.91,POS,ATM,Mumbai,0,0,1,0
28909.75,ATM,ATM,Pune,0,0,1,0
11134.81,ATM,POS,Ahmedabad,1,0,0,0
66543.77,POS,POS,Mumbai,0,0,1,1
23587.99,Transfer,ATM,Ahmedabad,1,0,1,0
58318.22,Online,Web,Bangalore,1,0,1,1
59076.61,Online,Mobile,Bangalore,0,0,1,0
1819.4,ATM,Mobile,Pune,1,0,1,0
47941.6,Transfer,ATM,Chennai,1,0,1,0
98662.35,Online,Web,Mumbai,0,0,0,0
10796.28,ATM,POS,Ahmedabad,0,0,1,0
20008.13,Transfer,ATM,Ahmedabad,0,0,0,0
28405.91,Transfer,Mobile,Bangalore,0,0,0,0
54737.25,ATM,Mobile,Pune,0,0,0,0
65833.19,ATM,POS,Kolkata,1,0,0,1
84064.36,POS,ATM,Ahmedabad,1,0,1,1
83394.94,Online,Mobile,Kolkata,0,0,1,0
67687.13,POS,Mobile,Mumbai,1,0,0,1
38010.09,POS,POS,Ahmedabad,0,0,1,1
47618.81,Online,ATM,Delhi,1,0,1,0
71476.12,ATM,POS,Mumbai,0,0,0,0
57718.11,Online,POS,Hyderabad,0,0,1,1
74569.81,ATM,Web,Bangalore,0,0,0,0
13328.52,ATM,Mobile,Delhi,1,0,1,0
81981.99,POS,POS,Delhi,0,0,0,0
6300.76,POS,POS,Mumbai,1,0,0,0
39496.48,Online,POS,Delhi,1,1,0,1
46425.13,Online,Mobile,Mumbai,0,0,0,0
90672.31,POS,ATM,Delhi,1,0,0,1
27878.75,POS,ATM,Delhi,1,1,0,1
63907.4,Online,POS,Pune,1,0,0,1
28579.56,Transfer,POS,Ahmedabad,1,1,1,1
65203.6,Online,POS,Kolkata,1,0,1,1
26809.4,POS,Web,Mumbai,0,0,0,0
35719.92,POS,ATM,Chennai,0,0,0,0
45593.61,Online,POS,Mumbai,1,0,1,0
68717.95,ATM,Web,Chennai,0,0,1,0
2834.05,ATM,Mobile,Ahmedabad,1,0,1,0
20111.7,Transfer,Web,Hyderabad,1,0,1,0
11185.48,Online,Mobile,Chennai,0,0,1,0
93972.38,ATM,Web,Delhi,0,0,1,0
35466.03,Transfer,POS,Ahmedabad,0,0,1,1
44131.93,ATM,Web,Kolkata,0,0,1,0
39844.1,POS,Web,Chennai,1,1,0,1
62304.31,POS,ATM,Mumbai,1,0,1,1
85399.96,POS,Mobile,Pune,0,0,0,0
57820.65,POS,Mobile,Ahmedabad,0,0,0,0
16953.68,POS,Web,Hyderabad,0,0,1,0
20680.01,POS,Web,Hyderabad,0,0,0,0
99656.07,Online,Mobile,Chennai,1,0,0,1
3134.65,ATM,Web,Ahmedabad,0,0,1,1
85760.04,ATM,POS,Chennai,1,0,0,1
87160.8,ATM,Web,Bangalore,1,0,0,1
71401.59,POS,POS,Mumbai,1,0,1,1
97280.95,ATM,Web,Bangalore,1,0,1,1
86466.56,ATM,Web,Pune,1,0,0,1
91033.43,POS,ATM,Hyderabad,1,0,1,1
43244.51,ATM,POS,Bangalore,0,0,0,0
33586.35,Online,POS,Delhi,1,0,0,0
41103.59,Transfer,Web,Pune,0,0,1,0
22925.11,POS,POS,Ahmedabad,1,0,0,0
15454.77,POS,POS,Pune,0,0,1,0
47682.32,POS,Web,Ahmedabad,0,0,0,0
39899,POS,POS,Bangalore,1,0,1,1
33253.42,Transfer,POS,Pune,1,0,1,0
14079.33,Online,ATM,Pune,1,0,1,0
28537.43,Transfer,Mobile,Hyderabad,1,0,0,0
12078.73,Transfer,Web,Pune,1,1,1,1
11202.14,POS,Web,Chennai,0,0,1,0
93882.42,ATM,Web,Kolkata,0,0,0,0
36509.15,POS,Web,Kolkata,1,0,0,0
37470.36,ATM,POS,Chennai,0,0,0,0
37348.07,ATM,POS,Delhi,0,0,1,0
6152.55,Online,Web,Hyderabad,0,0,1,0
85364.84,Online,ATM,Pune,0,0,1,0
41049.52,POS,Web,Kolkata,0,0,1,1
58943.85,ATM,Web,Delhi,0,0,0,0
73826.09,Online,Web,Pune,1,0,0,1
14919.36,Online,Web,Bangalore,0,0,1,0
77030.11,Online,Mobile,Hyderabad,1,1,0,1
4239.69,Transfer,POS,Ahmedabad,0,0,1,1
91542.63,ATM,Web,Kolkata,1,0,0,1
14459.87,Transfer,Web,Delhi,1,0,0,0
36962.13,Online,Web,Bangalore,1,0,1,1
68414.26,POS,POS,Kolkata,1,0,0,1
53730.43,ATM,Web,Kolkata,1,0,0,1
42739.99,POS,Mobile,Hyderabad,0,0,1,0
20619.34,ATM,Mobile,Hyderabad,0,0,1,0
92848.71,POS,Web,Mumbai,1,0,1,1
31991.84,POS,Web,Ahmedabad,1,0,1,1
91222.6,Online,POS,Delhi,0,0,0,0
80680.16,Transfer,Mobile,Hyderabad,0,0,0,0
9139.46,ATM,Web,Bangalore,0,0,1,0
98888.53,ATM,Web,Delhi,1,1,1,1
78143.63,Online,Web,Bangalore,1,0,1,1
38317.49,ATM,ATM,Bangalore,1,0,1,0
62588.4,ATM,Mobile,Hyderabad,1,1,1,1
60498.02,Online,POS,Bangalore,1,1,0,1
90033.5,Online,ATM,Pune,0,0,1,0
40493.01,Transfer,Web,Pune,0,0,0,0
58987.46,POS,Web,Bangalore,0,0,0,0
34208.21,Online,Web,Bangalore,1,0,1,0
78570.09,Transfer,ATM,Hyderabad,1,1,1,1
3366.06,ATM,Mobile,Bangalore,0,0,0,0
22502.09,Transfer,Web,Kolkata,0,0,0,0
6979.45,Transfer,Web,Pune,1,0,0,0
29195.21,POS,Web,Ahmedabad,1,1,0,1
93268.84,Transfer,Web,Bangalore,0,0,1,0
88645.57,Online,ATM,Hyderabad,0,0,1,0
80973.89,Online,Mobile,Ahmedabad,0,0,1,0
14522.33,POS,Mobile,Ahmedabad,0,0,0,0
4080.83,ATM,Web,Delhi,1,0,1,0
1903.36,Online,ATM,Bangalore,0,0,0,0
17026.57,Transfer,POS,Pune,1,1,1,1
15414.79,POS,POS,Delhi,0,0,0,0
27412.6,Transfer,ATM,Hyderabad,1,0,1,1
3481.23,POS,Mobile,Pune,0,0,0,0
46104.16,POS,POS,Kolkata,1,0,1,1
40905.39,POS,Mobile,Delhi,0,0,1,0
49987.05,Online,POS,Hyderabad,1,0,1,0
601.28,Transfer,POS,Chennai,0,0,1,1
80911.43,Online,Web,Delhi,1,0,0,1
33709.07,ATM,Web,Delhi,0,0,0,0
82852.25,POS,Mobile,Mumbai,1,0,1,1
71900.79,ATM,POS,Delhi,1,0,0,1
70392.89,POS,POS,Bangalore,0,0,0,0
71263.58,Online,ATM,Pune,1,0,1,1
97676.63,ATM,ATM,Hyderabad,1,0,0,1
73029.1,Online,Web,Chennai,0,0,1,0
99443.44,POS,Mobile,Mumbai,0,0,0,0
89689.58,Online,Web,Chennai,0,0,0,0
66011.87,POS,ATM,Kolkata,0,0,0,0
75008.9,ATM,Mobile,Pune,0,0,1,0
96107.51,ATM,Mobile,Bangalore,1,0,1,1
75570.05,Online,Web,Ahmedabad,0,0,0,0
43037.62,Transfer,Web,Chennai,1,0,1,1
13227.85,ATM,Mobile,Bangalore,0,0,1,1
69757.93,ATM,ATM,Chennai,1,0,1,1
8756.91,ATM,Mobile,Ahmedabad,1,0,0,0
74900.93,Transfer,Mobile,Bangalore,0,0,0,0
62445.31,Online,Mobile,Pune,0,0,0,0
79334.12,ATM,POS,Mumbai,1,1,0,1
98371.48,ATM,Mobile,Ahmedabad,0,0,0,0
23254.2,Online,Mobile,Kolkata,0,0,0,0
20562.39,Online,Web,Pune,0,0,0,0
26715.55,Online,ATM,Chennai,1,0,0,0
83852.13,POS,Web,Chennai,0,0,1,0
13868.33,ATM,Mobile,Pune,1,0,0,0
28296.96,ATM,ATM,Hyderabad,0,0,0,0
70294.45,ATM,ATM,Ahmedabad,0,0,1,0
19924.44,Online,Web,Bangalore,1,0,1,0
99769.97,Transfer,POS,Hyderabad,0,0,0,0
27006.65,Online,POS,Delhi,0,0,1,1
48151.48,ATM,POS,Delhi,1,1,0,1
16761.19,Transfer,Web,Mumbai,0,0,0,0
4601.93,ATM,POS,Hyderabad,0,0,0,0
89536.54,Online,POS,Bangalore,0,0,0,0
15999.09,Transfer,ATM,Pune,0,0,0,0
61324.82,Transfer,ATM,Hyderabad,0,0,1,0
42958.51,ATM,ATM,Ahmedabad,1,0,0,0
76339.75,Online,POS,Mumbai,1,0,1,1
95061.89,POS,ATM,Bangalore,1,0,0,1
92835.39,ATM,POS,Chennai,0,0,1,0
72409.37,Transfer,ATM,Mumbai,1,0,1,1
30579.39,Online,Mobile,Kolkata,1,0,0,0
64215.12,Transfer,Web,Hyderabad,0,0,1,0
62938.52,ATM,ATM,Mumbai,1,0,1,1
75154.79,ATM,POS,Hyderabad,0,0,1,0
17165.8,POS,ATM,Mumbai,0,0,0,0
68108.45,POS,POS,Mumbai,1,0,1,1
35667.57,Online,POS,Delhi,1,0,0,0
23642.55,Online,POS,Pune,0,0,1,1
3486.67,Transfer,ATM,Mumbai,1,0,0,0
53707.55,ATM,POS,Hyderabad,0,0,0,0
13216.13,Online,POS,Ahmedabad,1,0,0,0
